Title,ConstituentID,Date
Duplicate of Lithograph VII (supplementary suite) from REPLI,3832.0,1946-1947
Egg Eating Contest,37145.0,1990
"Banco Pinto & Sotto Mayor, Oliveira de Azeméis, Portugal",29732.0,1971-1974
Bless Their Little Hearts,69597.0,1983
PULL from the series HOME BILLBOARDS,3514.0,1984
Headpiece (page 145) from LES JUIFVES,6532.0,1948
"PATIENT WAITING, CHURCH IN GERMANY",1684.0,n.d.
Plate (folio 7 verso) from AUTONOMIE DER FARBE,279.0,1983
8 Nedo,3502.0,1969
"Lime Kiln Cut, Near Granite Canyon",5091.0,1867
"Untitled: Fear of the Average German [O(hne) T(itel). (Furcht vor dem deutschen Michel)] (folio 6) from the periodical Der Bildermann, vol. 1, no. 3 (May 1916)",5469.0,1916
"Untitled, #5 from the series Forms Derived from a Rectangular Solid",3528.0,(1990)
Our contract,41829.0,2011
Spring,710.0,2005
Double page in-text plate (folios 1 verso and 2) from Khvoi (Conifers),23495.0,1918
Untitled,1854.0,1972
Embracing the Tree II,710.0,2003
Expansion in Four Directions,559.0,1961-62
"Saint Roch, chaire",229.0,1912
German travel poster,23390.0,1900-1943
"Barcelona Chair (Front elevation, plan strap system)",7166.0,1931-1932
My House I,6448.0,2000
THE STATELY PLATFORMS OF CULTURE,2045.0,1970
Here and Now / Seeing and Believing,5084.0,1972
Untitled,28704.0,(2004)
Marries an Old Maid (plate 4a) from A Rake's Progress,2678.0,"1961–62, published 1963"
"Untitled (After Malevich and Schiele), from the 1917 exhibition, Nature Morte Gallery, New York",3515.0,1984
In-text plate (page 23) from Le Chant des morts,4609.0,"1945–48, published 1948"
"Double page table of contents (folio 14 verso and 15) from Parole in libertà futuriste, tattili-termiche olfattive (Words in Futurist, Olfactory, Tactile, Thermal Freedom)",6911.0,1932
Rythm Mastr: Every Beat of My Heart,8285.0,1999–2000
65 Bridges To New York,3970.0,1968
Strawberry Thief Pattern Printed Fabric (no. 23598),7061.0,1883
"Progressive proof of first 3 colors for Plate 4 (supplementary suite, plate 45) from FOUR TALES FROM THE ARABIAN NIGHTS",1055.0,1941-1948
Henry Flynt Vocal Music,35796.0,1963/1970
#61 Working Drawing,22672.0,2000
Untitled,6422.0,(December 6-11) 1961
Gil Silverman In-Out/Up-Down file Tree,74674.0,1985
Catalytic text: “During the time of Casual Ceremony.”,41829.0,1991
Untitled Popular Print for The Village Voice,26617.0,2008
New Verses of the Passionate (Nuevos versos del apasionada),4707.0,1911
Destroy All Monsters Flyer,37719.0,c. 2009
Tailpiece (page 182) from L'IMITATION DE JÉSUS-CHRIST,1492.0,1893-1903
Untitled,28572.0,2003
Profil de la mémoire,2898.0,1972
"Rush Hour, Morning and Evening",32631.0,2005
Untitled from an untitled series,6448.0,1998
Festons und Dekorative Gruppen,8595.0,1893
Truck: Utility 1/4 Ton 4 x 4 (M38A1) Jeep,24860.0,designed 1952 (this example 1953)
"""DY"" (The Wrestling Book I)",5959.0,Unknown
Earth Mother,3711.0,1958
Luxembourg,229.0,1919-21
"Invitation to Subscribe to ""La Hoja Popular Ilustrada""",6537.0,1923
Untitled,8595.0,n.d.
Untitled from the series Illustrated Memories,5982.0,1983
Six from Folio,6408.0,(1985-86)
Submersion,5910.0,1938.  (Reproduced drawings executed 1881; book published posthumously).
COFFEE BREAK from the portfolio TWELVE ETCHINGS,2360.0,1965
44 Film Stills from the Sultan Family Home Movies,5727.0,1943-72
"Proof of 6th color for Plate 7 (supplementary suite, plate 90) from FOUR TALES FROM THE ARABIAN NIGHTS",1055.0,1941-1948
Plate (folio 82) from EL INGENIOSO HIDALGO DON QUIXOTE DE LA MANCHA,3842.0,1991
Plate (folio 7) from LABYRINTY,303.0,1959
"Poster for Tenth Annual New York Avant Garde Festival, December 9, 1973",43295.0,1973
Faceted Surface Racket,21398.0,c. 1973
The Coo Coo Bird,41918.0,1947
"TREES IN THE MOUNTAINS (in-text plate, page 58) from THE ECLOGUES",3697.0,1912-1927
"Pittsburgh, Pennsylvania",2002.0,1980
20 Years,8189.0,c. 1977
Grid,6408.0,2004
"HEAD OF A WOMAN from the series OF NATURE, OF MAN",5784.0,"(December 10-17, 1963)"
18 October 1987 Sketchbook #22,4126.0,1987
Celebration! 200 Years USA/50 Years CCA,666.0,1976
"Nazi Girls Organization in Parade, Vienna",8595.0,1939
"Untitled, no. 14 of 36, from the series, The Fragile",710.0,2007
REIGN OF CLAWS,4783.0,1945
Los Angeles International Airport,6399.0,1964
Still Life with Vase,4770.0,1948
After Rodchenko 1-12,3515.0,1987
Proof for Texturology II (Texturologie II) from the portfolio Spaces and Places (Aires et lieux) from Phenomena (Les Phénomènes),1633.0,(1966)
Metal Can,38678.0,(2008-10)
14 Pictures,1690.0,1974
Headpiece (page 55) from Le Calumet,1500.0,1920
Plate (folio 9 verso) from EL PA A LA BARCA,5809.0,1963
Untitled from 6+4,6448.0,2005
(Window),3648.0,n.d.
Postal Dossier (Dossier postale),630.0,1969-70
Bosom Lady,710.0,"1948, reprinted 1990"
"Cleveland, Ohio",2002.0,1980
"Popular Print for the 9th Biennial of Tokyo, published in Diario del Caribe, October 3, 1974 (Grabado popular impreso para la IX Bienal de Grabados de Tokyo, publicado en Diario del Caribe, 3 de octubre de 1974)",26617.0,1974
Plate (facing page 24) from POEMS OF DEATH,258.0,1945
"Canton, Ohio",2002.0,1980
"Telephone and Girl, New York",3136.0,1955
Plate (folio 22) from ACORDE,6646.0,1979
One of the main forms of social and recreational activities in which the migrants indulged occurred in the church,3418.0,1940-41
Photo-Transformation,5134.0,1974
"Concrete Sky, Kyoto",7825.0,1986
Stones (Les pierres) from Magic Mirror (Le miroir magique),2757.0,1927
"Liberty from In a Spin, the Action of the World on Things, Volume 1",6905.0,2002
0-135,1533.0,1971
Herriot: La Normandie,1646.0,1892
Alef-bet,11947.0,1916
Portrait of Mies from Fluxus 1,21398.0,1964
Dalmatian Scene,4189.0,1951
"Evening or Interior with Sofa (headpiece, folio 4) from Tombeau de Édouard Vuillard",6194.0,(Print executed c. 1930)
<<RO>> N° 288 from Alphabet bété,30876.0,1991
Plate (page 57) from INCIDENTES MELODICOS DEL MUNDO IRRACIONAL,3923.0,1944
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation and exterior perspective sketches)",42362.0,1970
LES INVALIDES -- PORTES,229.0,1908
"Two Old China Hands Discuss whether to Leave or Stay after Communist Incursion, Shanghai",1000.0,1949
Untitled from Kartinki-Voina russkikh s nemtsami (Russia's War with the Germans in Pictures),23308.0,c. 1914
"Through the Window, Early Morning (50th Street, New York)",5859.0,1958-59
Composition with Vase of Flowers (Composition au vase de fleurs),4609.0,1947
Table Lamp,4268.0,c.1935
Two Women on the Beach (Deux Femmes sur la Plage),4609.0,(January 1956)
"Ybor City, Florida",1742.0,1983
"The Morning of Third September, 1916, Destruction of Zeppelin near London",6981.0,"September 3, 1916"
Poster for Le Théâtre Total,6115.0,c. 1964
La Monnaie,229.0,1905-06
"Portrait-Sketch: Portrait of Franz Pfemfert (Porträt-Skizze: Bildnis Franz Pfemfert) (plate, loose leaf) from the periodical Das Kunstblatt, vol. 2, no. 3 (Mar 1918)",3909.0,1918
In-text plate (page 70) from Parler seul (Speaking Alone),4016.0,"1948–50, published 1950"
Unused preparatory drawing for In Memory of My Feelings,1042.0,1967
Untitled from Black Dahlias,28728.0,2002
Les Mollusques,710.0,c. 1948
"Old Couple on a Pilgrimage, Shikoku",4099.0,1968
"Variant of frontispiece (supplementary suite, plate 1) from ARDICIA",6645.0,1978
Pascal's Triangle,1491.0,1973
The Plumed Hat,3832.0,(1919)
"General view looking north from Balboa Heights, C.Z. Miraflores and Pedro Miguel locks in the far distance",8595.0,May 1915
Poster of the French National Railroad,101.0,1900-1943
"England to India, A World Record in a Wolseley",3020.0,1925
"Allan and Sandy Jaffe. New Orleans, Louisiana",2002.0,1987
Sir John F. W. Herschel,932.0,1867
Eulogy to D. from Notes on Sound,6154.0,1965
Untitled,7595.0,2001
Untitled,3813.0,1967
"Cornucopia: The Birth of Red, White and Blue from Fear Management",7474.0,1987
Procol Harum,1213.0,1969
Untitled #485,28827.0,2000
Spaghetti Stool,457.0,1980
Windows,1533.0,1973
"The Great Wave, Sète",3429.0,1856
Sea Serpents: Tractatus Aristoteles,3875.0,1978-1979
Café,3296.0,1934
"Maria Friedlander. New City, New York",2002.0,1976
Untitled,8595.0,1898
Self Portrait,710.0,2006
First Illustration for Scene 2 (plate facing page 26) from Der Mensch ist kein Haustier (Man Is Not a Domestic Animal),429.0,1937
Horses of A Bar A Ranch,2593.0,1936-41
FONTAINE DU POT DE FER. SAINT MARCEL. RUE MOUFFETARD,229.0,1901
"Linear City Project, Perspective",47.0,1964
June Moon from the portfolio 69,1349.0,1969
Bad Movies,6281.0,1976-1977
Cabaret Crusades: The Path to Cairo - Marionette #63,41664.0,2012
"New Orleans, Louisiana",2002.0,1966
Paper in River,7824.0,1980
Island of Emotion,42028.0,1991
Polaris,6288.0,1990
"Boutique, 12 rue des Lyonnais",229.0,1914
Are You Rea #15,2578.0,1964-68
In-text plate (page 261) from DAPHNIS ET CHLOÉ,665.0,1902
Plate (folio 15) from LA MÉTROMANIE,1633.0,1949-1950
Never Nothing,29006.0,2008
The Process for Half a Mind and a Red Glove,29427.0,1979–80
Museo Sperimentale d'Arte Contemporanea,2017.0,1967
Blackfoot Landscape,28763.0,(1979)
Untitled,3367.0,1967
"CLOISTERS, MAGDALEN COLLEGE",959.0,March 1859
"Intra-Venus Hand No. 3, October 21, 1991,",18539.0,1991
Paper Glider,29427.0,1965
Untitled,893.0,1965
"Untitled, no. 33 of 34, from the illustrated book, Ode à l'Oubli",710.0,2004
Plate (page 135) from LES PETITES FLEURS,511.0,1928
Porte Dauphine. Fortifications,229.0,1913
"Nicole, Crissy Field Parking Lot (I)",34484.0,2006
Serigraph/Comments from The Fifteen Days of May,3936.0,(1966)
Plate (page 39) from LE VOILIER DANS LA FORÊT,11.0,1957
Variations on a Man #3 (Variaciones sobre un Hombre #3),5795.0,1964
Rayograph,3716.0,1922
"Urban Plans (ZAC) Projects for Grasse, Dieppe and Villejuif, France, Plans for Grasse in maquette for Modulo Journal No. 53",8103.0,1967-78
Plate (folio 11) from UN MILLIMETRO,1221.0,1971
Lip Prints,5726.0,October 1989
Study for MA,3010.0,1922
Progressive I for Ventriloquist,2923.0,1986
Tom Tom Tomcat,41433.0,1953
The Tarot Cards,6590.0,1976-79
UNTITLED (Man Seated),3244.0,c. 1965
Destroy All Monsters Flyer,37719.0,c. 2009
The Tightrope Walkers (Die Seiltänzer)  from Annual Fair (Jahrmarkt),429.0,"(1921, published 1922)"
Plate (page 61) from LE JET D'EAU,1956.0,1945
"Untitled, plate 10 of 11, from the illustrated book, He Disappeared into Complete Silence, second edition",710.0,1995
Curtain,7662.0,1966
"Black Flag, Made Me Come",7500.0,1982
Unconcerned Photograph,3716.0,1959
Lighting Fixtures,119.0,1994
Untitled from Untitled,3266.0,1985
"Might not the pupil know more? (Si sabrà mas el discipulo?) (plate 37, folio 37) from Los Caprichos",2274.0,1797-1799
Untitled photograph from the Apollo 11 mission,8583.0,"July 20, 1969"
"Set design for Der Blaue Cabaret Theatre, Berlin",5821.0,c. 1920–23
Bowl (no. 19G),4729.0,c. 1943
The Grand Frauds of Architecture (page 3) from Fluxus 1,21398.0,1964
Civil Aeronautics Administration,3020.0,1943
Headpiece (page 337) from FABLES,542.0,1818
"INVISIBLE STAB (plate, folio 29) from EL NEGRO",4126.0,(Print executed 1981-83)
Buy My Beautiful Violets (Achetez mes belles violettes) from Quatorze lithographies originales (Mélodies de Désiré Dihau),5910.0,"1895, published 1935"
"""George Washington Represents You""",31737.0,2007
Tailpiece (page 61) from FLORILÈGE DES AMOURS,3832.0,1941-1948
"Little Talbot Beach, Florida",5656.0,September 1980
Spring Chair with Arms. Tugendhat Chair. Reclining Chair without Arms. (Elevation sketches),7166.0,1926-46
Untitled,39882.0,1970s
Les Facheux,744.0,1924
Vignette (folio 92 verso) from LES AMOURS,511.0,1915
"Untitled. (flag of Nazi-Germany, pronounced halftone)",5238.0,1991-94
Footsteps,114.0,1969
Abstract (Abstrato),8474.0,1957/58
Initial P and in-text plate (page 59) from PANTAGRUEL,1500.0,1943
The Fringe of the Mere,1724.0,1888
Untitled. (two women at coffee table),5238.0,1991-94
Lounge Chair without Arms (Perspective sketch),7166.0,1934
"Washington, D.C.",1000.0,1957
"Plate 6 of 11, from the illustrated book, He Disappeared into Complete Silence",710.0,1995
Poet. Kniga stikhov,23390.0,1928
A-Z Carpet Furniture: Office,7525.0,2008
Last Snack,18660.0,1946
Untitled from Pisueña,48665.0,2009
In-text plate (page 16) from THE HOMERIC HYMN TO APHRODITE,5359.0,1948
Double page title page from 12 FABLES,1975.0,1954
"PSALM 22, plate 10 (page 27) from PSAUMES DE DAVID",1055.0,1978-1979
Plate (folio 4) from Century of the Common Man,2115.0,1943
NEW YEAR'S CARD,5448.0,(1952)
Headpiece (page 17) from SYLVIE,3385.0,1938-1940
Tango from Day and Dream,429.0,(1946)
You Are Not from Here,34837.0,2005
"Job Before Anima's Door (Hiob vor der Türe Animas) (in-text plate, page 14) from Hiob (Job)",3197.0,1917 (executed 1916/17)
Untitled from the Museum in Progress project Portraits of Artists,31000.0,"(newspaper published July 25, 1995)"
"PISTYLL CAIN, NORTH WALES (plate, facing page 1) from ENGLISH SCOTTISH AND WELSH LANDSCAPE",4633.0,1943-1944
Untitled from Moonstrips Empire News,4488.0,1967
Color Sphere in 7 Light Values and 12 Tones (Farbenkugel in 7 Lichtstufen und 12 Tönen),2843.0,1921
Moab,2002.0,1996
Plate (folio 19) from LA VILLE,3814.0,1925
Spectacles,1633.0,1961
Luxembourg,229.0,1923-25
Smoke on Cellophane 3,5520.0,1961
A Potato Against a Black Background,3889.0,1988
Syntax,7889.0,1996
Plate (folio 50) from BOOK,196.0,1980-1985
"IIT Master Plan, Chicago, Illinois, First Scheme of IIT,",7166.0,1939
Allen Ginsberg in New York City,1973.0,c. 1955
In-text plate (page 16) from EL SOMBRERON,6537.0,1946
Plate (page 119) from FLORILÈGE DES AMOURS,3832.0,1941-1948
"Away with the Word of Cannibalism (Fort mit dem Wort vom Menschenfraß) (tailpiece, page 77) from Der Findling (The Foundling)",335.0,1922 (executed 1921)
"Residents in Washington, DC",34673.0,1983
"Argyropelecus, Magnified 40 times",6535.0,Before 1959
Untitled,2943.0,(1940)
In-text plate (page 23) from AVENTURES PRODIGIEUSES DE TARTARIN DE TARASCON,1646.0,1931-1937
The Infinite Staircase,8301.0,1920
"Rogers Lacy Hotel, Dallas Project (Perspective of the lobby and atrium)",6459.0,1946–1947
Seated Woman,4609.0,"Vallauris, 1947"
Ford Chassis II,4945.0,1961
Untitled,4554.0,1994
"Susanne Richardson, Boston, Massachusetts",4315.0,2006
"Nummer acht, everything is going to be alright",36615.0,2007
Rock,6269.0,n.d. (early 1960's)
"CHRIST AND DISCIPLES (plate, facing page 126) from PASSION",5053.0,1928-1939
The Ascent of Man,41772.0,2009
Plate (page 101) from LES IDYLLES,3409.0,1945
Reflection in the Water,5188.0,1960
Untitled,5804.0,1937
ESCAPE FROM MECHANISM AND CROWDS,2024.0,1958
"Neils House, Minneapolis (Plan)",6459.0,1949
"56 Leonard Street, New York, New York, USA",7567.0,2006–2008
High Falutin',2486.0,1990
"Wolf House, Gubin, Poland, Plan",7166.0,1925-1927
FRANÇOIS COPPÉE (1842-1908),970.0,1867-70
A-101,5776.0,1964
Taynton [in the Cotswolds] Oxon - Wherever You Go You Can Be Sure of Shell,575.0,1934
Atlanta,924.0,1984
"Remodelling of Modlinger House, Wannsee, Berlin (Basement-floor plan)",8059.0,1930-1931
Untitled,6169.0,1963
CLOWN'S HEAD from the portfolio THE MIDGET AND THE DWARF,5284.0,"(September 20-October 4, 1960)"
Venus,3884.0,"(November 25-28, 1962)"
Untitled Black Suit Picture,1547.0,spring 1964
"Concourse, Jersey City Station",24597.0,1915
"English poster issued by Shell Mex B.P., London, England",23390.0,1900-1943
WHIRL,3532.0,(February 2-8) 1967
Sally's Beauty Spot,74055.0,1990
"Grand Duchess Xenia Alexandrovna with a Danish Officer, Gatchino",8595.0,"July 10-13, 1908"
In Memoriam,5623.0,1904
World Wide Video Festival,33693.0,1999
Chatenay. Noyer,229.0,1919-21
"Urban Proposal with Multi Thin-Shell Capsules, project (Elevation, exterior and interior perspective sketches)",42362.0,1970
Conversation I,6858.0,1989
Sleep,4434.0,1966
ROUEN -- FONTAINE. RUE SAINT ROMAIN,229.0,1907
Untitled,3010.0,1922
PINK from the portfolio RECOGNITIONS,5695.0,(March 1-15) 1968
"HERE AND NOW, I",3532.0,(February 9-24) 1967
Page 28 from Catalogue of Prints,1074.0,1933-1937
"Paul Klee, Stedelijk Museum Amsterdam",5144.0,1957
Headpiece (page 140) from CALLIGRAMMES,1106.0,1930
Georgia O'Keeffe,5664.0,1918
Plate (folio 64) from ADVENTURES IN KU-TA-BA WA-DO,2859.0,1973
Tortillera with Child,1074.0,1941
Grow Your Own Food,2065.0,1942
"Oh God, he said, talking to a tree\Sidon: August 6, 2006",35285.0,2004/2008
"""A Showery Reception for Mr. Willkie in St. Louis""",8632.0,"October 18, 1940"
(Furnace),5496.0,c. 1933-58
Unused plate for Couinque,1633.0,1962
Street-cleaning Calavera (Calavera de los Patinadores),4707.0,n.d.
Untitled,3136.0,1954-55
Untitled,3702.0,1962
"Le Mirliton, no. 21",31589.0,August 1905
Untitled from Forms Derived From A Cube,3528.0,1982
Chu. Gyo. Kai.,4407.0,1943
Frontispiece for Second Surrealist Manifesto,1364.0,1930
Plate 4 (folio 10) from Liebesgedichte (Love Poems),2686.0,1922
Study for Rhythm of a Russian Dance,6076.0,1917–18
"REVERSAL (plate, folio 21) from DO IT YOURSELF",194.0,1967
Parc de Sceaux,229.0,1925
Untitled from the portfolio PACKAGED HORIZON,725.0,"(July 24-August 15, 1967)"
On Guard,74050.0,1984
Distortion #117,3072.0,1933
Essai dur l'histoire de la lithographie en France. Les Peintures lithographes de Manet à Matisse. Album de lithographies originales.,6099.0,c. 1924
Julian & Jessica from A Tremor in the Morning,3016.0,1986
Walking House,7015.0,1989
"The Right Hon. W.E. Gladstone, M.P.",3850.0,1859
No Title (The bright flatness),7500.0,2003
Untitled,2061.0,(1983)
Plate 6 (folio 25) from DECLARACION UNIVERSAL DE DERECHOS HUMANOS,1104.0,1984
Game Box,5117.0,c. 1965
Torso,3716.0,1923
Memories from Disasters of Peace,28199.0,2003
"Untitled (Girl with Doves) [Ohne Titel (Mädchen mit Tauben)] (plate, preceding p. 33) from the periodical Das Kunstblatt, vol. 1, no. 2 (Feb 1917)",5271.0,1917
Amour,455.0,1923
DECORATION FOR A LADY,6144.0,1965
Untitled,8595.0,n.d.
Elephantine Moa (Dinornis Elephantopus),1847.0,1854-55
"Untitled (""Stargirl"") from the series Time of My Life",25523.0,1992–2000
Phantom of the Past from VVV Portfolio,5337.0,"1942, published 1943"
"The Signified or If, no. 5",207.0,1975–76
Headpiece (page 41) from FABLES,542.0,1818
"Macau, bridge",8044.0,1995
His Bitter Half,41433.0,1950
Phil Black,1156.0,2002
Set design for the play The Dictator,4165.0,1931
Drapery Material,96.0,1943-44
In-text plate (page 41) from UNE AVENTURE METHODIQUE,744.0,1949-1950
Untitled from the Museum in Progress project Vital Use,30915.0,"(newspaper published March 16, 1995)"
Kaleidoscope #2 (Furnishing fabric),399.0,c.1952
Untitled,4114.0,n.d.
Untitled (Some Positions of the Knees) from London Knees 1966,4397.0,"1966, published 1968"
The Four Seasons,3566.0,1958
Blind,5685.0,1916
Close No. 61 Saltmarket,190.0,1868
"IIT Library and Administration Building, Chicago, Illinois, Interior perspective",7166.0,1944
Equestrian Opulator (Supplement I),24801.0,1993
